"time","Reg1.wconn.F_exc"
206,1.528185286302876e6
206.1,1.541292517053164e6
206.2,1.540724283631697e6
206.3,1.526485627817177e6
206.4,1.4987028852826294e6
206.5,1.4576225646537135e6
206.6,1.4036091603055603e6
206.7,1.3371419183045938e6
206.8,1.2588105841899784e6
206.9,1.1693101703240676e6
207,1.0694347892387281e6
207.1,960070.6076937754
207.2,842187.9839630238
207.3,716832.8581126928
207.4,585117.4716630704
207.5,448210.4989755831
207.6,307326.6779272154
207.7,163716.0318754285
207.8,18652.778545345493
207.9,-126575.97575348822
208,-270681.65626695246
208.1,-412385.6529655618
208.2,-550430.6652989434
208.3,-683591.8578778119
208.4,-810687.7281008782
208.5,-930590.5893022844
208.6,-1.0422365764050264e6
208.7,-1.1446350853026463e6
208.8,-1.2368775622170377e6
208.9,-1.3181455650456336e6
209,-1.3877180251732266e6
209.1,-1.4449776453150602e6
209.2,-1.4894163766256843e6
209.3,-1.5206399264766062e6
209.4,-1.538371256906093e6
209.5,-1.5424530427008648e6
209.6,-1.5328490672993157e6
209.7,-1.5096445441311141e6
209.8,-1.4730453605419137e6
209.9,-1.423376251011625e6
210,-1.3610779158747152e6
210.1,-1.2867031111075862e6
210.2,-1.200911743876821e6
210.3,-1.1044650173647234e6
210.4,-998218.6768229614
210.5,-883115.4167806003
210.6,-760176.5167749744
210.7,-630492.7798195792
210.8,-495214.8540093265
210.9,-355543.02313666866
211,-212716.55690403853
211.1,-68002.71522478737
211.2,77314.49582483414
211.3,221945.71663848357
211.4,364607.6742120175
211.5,504034.56827212806
211.6,638989.3023733711
211.7,768274.4603142698
211.8,890742.9304819254
211.9,1.0053080838570932e6
212,1.110953415374827e6
212.1,1.2067415630936415e6
212.2,1.2918226251502458e6
212.3,1.3654417007045841e6
212.4,1.4269455879672563e6
212.5,1.4757885798792054e6
212.6,1.511537306020095e6
212.7,1.5338745777848512e6
212.8,1.5426022027107512e6
212.9,1.5376427429846223e6
213,1.5190402025272371e6
213.1,1.4869596365586238e6
213.2,1.44168568710853e6
213.3,1.3836200574660972e6
213.4,1.31327794797714e6
213.5,1.2312834848133482e6
213.6,1.1383641822724917e6
213.7,1.0353444877445298e6
213.8,923138.466616639
213.9,802741.6920230689
214,675222.411398379
214.1,541712.0682122755
214.2,403395.2629832992
214.3,261499.2426442265
214.4,117283.01151841266
214.5,-27973.839479551665
214.6,-172982.4863012265
214.7,-316456.30714566953
214.8,-457122.2983001509
214.9,-593732.3691517625
215,-725074.4161519334
215.1,-849983.0774772302
215.2,-967350.0729642967
215.3,-1.076134037574354e6
215.4,-1.1753697611386466e6
215.5,-1.2641767524024742e6
215.6,-1.3417670513817691e6
215.7,-1.407452220715032e6
215.8,-1.460649453978476e6
215.9,-1.5008867467670455e6
216,-1.527807084659518e6
216.1,-1.5411716109092087e6
216.2,-1.5408617457540722e6
216.3,-1.5268802385423156e6
216.4,-1.4993511433382076e6
216.5,-1.4585187182244754e6
216.6,-1.4047452580675916e6
216.7,-1.3385078799752307e6
216.8,-1.260394289967379e6
216.9,-1.171097568422878e6
217,-1.0714100205677047e6
217.1,-962216.1465691355
217.2,-844484.7936090126
217.3,-719260.559569655
217.4,-587654.5246043468
217.5,-450834.3928288996
217.6,-310014.1316047941
217.7,-166443.20034066873
217.8,-21395.464383270035
217.9,123842.10763923265
218,267980.86273548444
218.1,409741.8974142907
218.2,547867.405043109
218.3,681131.836019933
218.4,808352.771737633
218.5,928401.4158586488
218.6,1.0402126098142666e6
218.7,1.1427942836631048e6
218.8,1.2352362584548728e6
218.9,1.316718321997261e6
219,1.3865175063732807e6
219.1,1.44401450263634e6
219.2,1.4886991557680157e6
219.3,1.5201749911432012e6
219.4,1.5381627323401645e6
219.5,1.5425027790834773e6
219.6,1.533156623333239e6
219.7,1.5102071909563325e6
219.8,1.4738581059480489e6
219.9,1.4244318837324444e6
220,1.362367069571713e6
220.1,1.2882143474749243e6
220.2,1.2026316541302693e6
220.3,1.1063783412141106e6
220.4,1.0003084378725276e6
220.5,885363.0731558829
220.6,762562.125639756
220.7,632995.1743231831
220.8,497811.8310942542
220.9,358211.5405402177
221,215432.93760595436
221.1,70742.85752694686
221.2,-74574.90445069183
221.3,-219230.98383234293
221.4,-361941.8870507628
221.5,-501441.3795512818
221.6,-636491.7207425247
221.7,-765894.6461276265
221.8,-888501.9991755782
221.9,-1.0032259185975746e6
222,-1.1090484906412452e6
222.1,-1.205030780758714e6
222.2,-1.2903211645146129e6
222.3,-1.364162883815147e6
222.4,-1.425900761414181e6
222.5,-1.474987014120847e6
222.6,-1.5109861131287487e6
222.7,-1.5335786483432942e6
222.8,-1.5425641624194456e6
222.9,-1.5378629293646005e6
223,-1.5195166619253685e6
223.1,-1.4876881414818424e6
223.2,-1.442659773733216e6
223.3,-1.3848310829898056e6
223.4,-1.3147151673038052e6
223.5,-1.232934145891564e6
223.6,-1.1402136392409534e6
223.7,-1.037376330880729e6
223.8,-925334.6679358488
223.9,-805082.765235548
224,-677687.5848060676
224.1,-544279.4690102122
224.2,-406042.1113310327
224.3,-264202.0537850694
224.4,-120017.80415322114
224.5,25231.330412912677
224.6,170256.59433066726
224.7,313771.2183601386
224.8,454501.8367532981
224.9,591199.7854774127
225,722652.1812677857
225.1,847692.6832065479
225.2,965211.8413448767
225.3,1.0741669405466807e6
225.4,1.173591252213087e6
225.5,1.2626026117990843e6
225.6,1.3404112460167473e6
225.7,1.4063267802761164e6
225.8,1.4597643641888376e6
225.9,1.5002498607847134e6
226,1.527424053398474e6
226.1,1.5410458329003786e6
226.2,1.5409943369911013e6
226.3,1.5272700225796679e6
226.4,1.4999946617294177e6
226.5,1.459410261208031e6
226.6,1.4058769152280502e6
226.7,1.3398696104301626e6
226.8,1.261974011457355e6
226.9,1.1728812645140293e6
227,1.0733818650156825e6
227.1,964358.6437410198
227.2,846778.9337172833
227.3,721685.9873406561
227.4,590189.7198852457
227.5,453456.8615299316
227.6,312700.6052831646
227.7,169169.84265504085
227.8,24138.082587057765
227.9,-121107.84804228316
228,-265279.22207801
228.1,-407096.84661005845
228.2,-545302.412899698
228.3,-678669.6610064658
228.4,-806015.2600551447
228.5,-926209.3076047592
228.6,-1.038185354962005e6
228.7,-1.1409498694866535e6
228.8,-1.2335910499334089e6
228.9,-1.3152869166131064e6
229,-1.385312604592304e6
229.1,-1.443046795220323e6
229.2,-1.487977228918441e6
229.3,-1.519705250318254e6
229.4,-1.5379493454208593e6
229.5,-1.542547639393202e6
229.6,-1.5334593328388154e6
229.7,-1.5107650637996662e6
229.8,-1.47466619227697e6
229.9,-1.425483013619439e6
230,-1.3636519166306795e6
230.1,-1.289721511611639e6
230.2,-1.2043477626922834e6
230.3,-1.1082881676426136e6
230.4,-1.0023950368034457e6
230.5,-887607.9307712958
230.6,-764945.3239361055
230.7,-635495.5678381016
230.8,-500407.23452446586
230.9,-360878.9255856246
231,-218148.63729340446
231.1,-73482.7762007704
231.2,71835.07733456285
231.3,216515.5580056099
231.4,359274.95573920483
231.5,498846.60570219543
231.6,633992.1270699077
231.7,763512.4108379744
231.8,886258.2591867654
231.9,1.0011405819967992e6
232,1.1071400600460535e6
232.1,1.2033161891483683e6
232.2,1.288815624988429e6
232.3,1.362879754610852e6
232.4,1.4248514273839474e6
232.5,1.4741807857166335e6
232.6,1.510430143793224e6
232.7,1.5332778710393084e6
232.8,1.5425212458612104e6
232.9,1.538078254338925e6
233,1.5199883179130305e6
233.1,1.488411943609117e6
233.2,1.443629299903098e6
233.3,1.3860377308635092e6
233.4,1.316148230626948e6
233.5,1.2345809094878153e6
233.6,1.1420594918302936e6
233.7,1.0394048947213122e6
233.8,927527.9441392003
233.9,807421.2934657446
234,680150.6159459408
234.1,546845.1492625535
234.2,408687.67612131825
234.3,266904.02974526375
234.4,122752.21739450826
234.5,-22488.741586413424
234.6,-167530.1641545535
234.7,-311085.1376987514
234.8,-451879.9384608435
234.9,-588665.3329356067
235,-720227.6619762734
235.1,-845399.6092575105
235.2,-963070.5585521596
235.3,-1.0721964479229888e6
235.4,-1.1718090333969467e6
235.5,-1.261024479927447e6
235.6,-1.3390512034192071e6
235.7,-1.4051968942362086e6
235.8,-1.458874659874327e6
235.9,-1.4996082322970387e6
236,-1.5270361937305597e6
236.1,-1.5409151834242772e6
236.2,-1.5411220569236449e6
236.3,-1.5276549786970576e6
236.4,-1.5006334384220059e6
236.5,-1.460297190786086e6
236.6,-1.4070041282096049e6
236.7,-1.3412271053647643e6
236.8,-1.2635497436661797e6
236.9,-1.1746612529590016e6
237,-1.0753503163493774e6
237.1,-966498.0924366867
237.2,-849070.3970356553
237.3,-724109.1337585705
237.4,-592723.0494916505
237.5,-456077.8967886785
237.6,-315386.09046999784
237.7,-171895.9501992365
237.8,-26880.624486898945
237.9,118373.2056059832
238,262576.74283480324
238.1,404450.50891420856
238.2,542735.6969770193
238.3,676205.3406206993
238.4,803675.2004426232
238.5,924014.2714701849
238.6,1.036154818256686e6
238.7,1.1391018486037506e6
238.8,1.2319419418534387e6
238.9,1.3138513534180482e6
239,1.3841033236391635e6
239.1,1.4420745261260716e6
239.2,1.4872505983590772e6
239.3,1.5192307054866825e6
239.4,1.5377310968227242e6
239.5,1.5425876234882295e6
239.6,1.533757194859137e6
239.7,1.51131816089758e6
239.8,1.4754696169741994e6
239.9,1.4265296373498358e6
240,1.364932452990029e6
240.1,1.2912245987533682e6
240.2,1.2060600641379973e6
240.3,1.110194490612997e6
240.4,1.0044784670196103e6
240.5,889849.9825305213
240.6,767326.1041303901
240.7,637993.9524602322
240.8,503001.0560955184
240.9,363545.16984090215
241,220863.64738167162
241.1,76222.46258498133
241.2,-69095.02313743404
241.3,-213799.44774209254
241.4,-356606.8887078966
241.5,-496250.2549273216
241.6,-631490.5292570947
241.7,-761127.7619759021
241.8,-884011.7176082714
241.9,-999052.0806468154
242,-1.1052281296220443e6
242.1,-1.2015977936826746e6
242.2,-1.2873060113308972e6
242.3,-1.3615923171478552e6
242.4,-1.4237975891936508e6
242.5,-1.4733698972151685e6
242.6,-1.5098693997710184e6
242.7,-1.5329722468236943e6
242.8,-1.5424734531717112e6
242.9,-1.5382887172269172e6
243,-1.5204551689992507e6
243.1,-1.4891310406524062e6
243.2,-1.444594262553365e6
243.3,-1.387239997272821e6
243.4,-1.31757713341645e6
243.5,-1.2362237703964463e6
243.6,-1.1439017342055058e6
243.7,-1.0414301728536974e6
243.8,-929718.288293467
243.9,-809757.2693212343
244,-682611.4970320034
244.1,-549409.1008588155
244.2,-411331.9489911457
244.3,-269605.16198347555
244.4,-125486.2425984012
244.5,19746.0816697273
244.6,164803.20439152257
244.7,308398.07365255215
244.8,449256.61171098426
244.9,586129.0195381128
245,717800.8659416502
245.1,843103.8628788542
245.2,960926.2313550474
245.3,1.070222565932288e6
245.4,1.1700231103241327e6
245.5,1.2594423617762635e6
245.6,1.337686927888438e6
245.7,1.4040625661670417e6
245.8,1.457980343847428e6
245.9,1.498961863332301e6
246,1.5266435068818554e6
246.1,1.5407796628939058e6
246.2,1.5412449051479618e6
246.3,1.5280351056775893e6
246.4,1.5012674713967075e6
246.5,1.461179504154927e6
246.6,1.4081268934489733e6
246.7,1.3425803604877987e6
246.8,1.265121481612737e6
246.9,1.176437528130996e6
247,1.0773153683462644e6
247.1,968634.4858930317
247.2,851359.1763205209
247.3,726529.9911634839
247.4,595254.5054153425
247.5,458697.4903196713
247.6,318070.5786760891
247.7,174621.5143556381
247.8,29623.081413224027
247.9,-115638.18897501807
248,-259873.4335487894
248.1,-401802.89269219484
248.2,-540167.2653888303
248.3,-673738.8826527044
248.4,-801332.6002973337
248.5,-921816.31439375
248.6,-1.0341210061170951e6
248.7,-1.1372502268562554e6
248.8,-1.2302889394280042e6
248.9,-1.312411636950108e6
249,-1.3828896673365706e6
249.1,-1.4410976984270676e6
249.2,-1.4865192663869062e6
249.3,-1.5187513581485911e6
249.4,-1.5375079872356744e6
249.5,-1.5426227312421629e6
249.6,-1.534050208452619e6
249.7,-1.5118664805016646e6
249.8,-1.4762683774999972e6
249.9,-1.4275717516151068e6
250,-1.3662086746018024e6
250.1,-1.292723604148637e6
250.2,-1.20776855305458e6
250.3,-1.1120973040990997e6
250.4,-1.006558721935033e6
250.5,-892089.2213461122
250.6,-769704.4586966218
250.7,-640490.320291822
250.8,-505593.28760796913
250.9,-366210.2648776693
251,-223577.9592882192
251.1,-78961.9080190816
251.2,66354.75052101072
251.3,211082.66162780538
251.4,353937.6943909813
251.5,493652.33543409844
251.6,628986.9352119956
251.7,758740.7070796272
251.8,881762.3815417363
251.9,996960.4211496762
252,1.1033127054131655e6
252.1,1.199875599793728e6
252.2,1.2857923283141234e6
252.3,1.3603005754959306e6
252.4,1.422739250174625e6
252.5,1.4725543511797874e6
252.6,1.5093038828347258e6
252.7,1.532661776662574e6
252.8,1.5424207845020278e6
252.9,1.538494317363276e6
253,1.5209172137082461e6
253.1,1.48984543033854e6
253.2,1.4455546586336303e6
253.3,1.388437878417204e6
253.4,1.3190018711553437e6
253.5,1.2378627234241373e6
253.6,1.1457403605430278e6
253.7,1.0434521588756894e6
253.8,931905.6934746569
253.9,812090.6854176623
254,685070.2202850566
254.1,551971.3156939793
254.2,413974.9215815887
254.3,272305.44196103746
254.4,128219.87112225335
254.5,-17003.35933288411
254.6,-162075.72366188624
254.7,-305710.0347157361
254.8,-446631.864796433
254.9,-583590.8533025819
255,-715371.8008353672
255.1,-840805.4513277628
255.2,-958778.866532067
255.3,-1.068245300814303e6
255.4,-1.1682334886401757e6
255.5,-1.2578562623468377e6
255.6,-1.3363184237371122e6
255.7,-1.4029237996543886e6
255.8,-1.4570814189352011e6
255.9,-1.4983107559337653e6
256,-1.5262459940937017e6
256.1,-1.540639271737664e6
256.2,-1.5413628812757109e6
256.3,-1.5284104023196276e6
256.4,-1.5018967586492621e6
256.5,-1.4620571985254358e6
256.6,-1.4092452073969159e6
256.7,-1.3439293715214322e6
256.8,-1.266689220328563e6
256.9,-1.1782100844149797e6
257,-1.0792770147944682e6
257.1,-970767.8173565745
257.2,-853645.2643367198
257.3,-728948.5519027188
257.4,-597784.0796540662
257.5,-461315.6338419986
257.6,-320754.061415343
257.7,-177346.52650838948
257.8,-32365.44469673306
257.9,112902.80679508076
258,257169.30276551752
258.1,399154.00631355465
258.2,537597.1262543125
258.3,671270.2948993087
258.4,798987.4670245334
258.5,919615.443323513
258.6,1.0320839249725019e6
258.7,1.1353950100974105e6
258.8,1.2286320478824826e6
258.9,1.3109677717604125e6
259,1.3816716395210663e6
259.1,1.4401163152112195e6
259.2,1.4857832353137739e6
259.3,1.518267209819258e6
259.4,1.5372800173649874e6
259.5,1.5426529625440226e6
259.6,1.534338372692998e6
259.7,1.512410020878602e6
259.8,1.4770624713293654e6
259.9,1.4286093531209964e6
260,1.367480577431679e6
260.1,1.294218523058851e6
260.2,1.2094732240412806e6
260.3,1.1139966020858549e6
260.4,1.0086357949737614e6
260.5,894325.640139513
260.6,772080.3801164425
260.7,642984.6634414933
260.8,508183.9208674017
260.9,368874.2022712202
261,226291.56443271728
261.1,81701.1038431588
261.2,-63614.268147688155
261.3,-208365.20825089954
261.4,-351267.38122612296
261.5,-491052.8554349225
261.6,-626481.3528488714
261.7,-756351.2536949727
261.8,-879510.2580975994
261.9,-994865.610117384
262,-1.101393793474318e6
262.1,-1.1981496129256582e6
262.2,-1.2842745807230766e6
262.3,-1.3590045337384604e6
262.4,-1.4216764136724155e6
262.5,-1.4717341501885476e6
262.6,-1.508733594772035e6
262.7,-1.532346461537383e6
262.8,-1.542363240018653e6
262.9,-1.5386950540980736e6
263,-1.521374450579427e6
263.1,-1.4905551104092193e6
263.2,-1.4465104851079446e6
263.3,-1.3896313705099833e6
263.4,-1.3204224393398517e6
263.5,-1.2394977633899222e6
263.6,-1.1475753650306086e6
263.7,-1.0454708463954999e6
263.8,-934090.1527680675
263.9,-814421.534378802
264,-687526.7779327233
264.1,-554531.785668474
264.2,-416616.5855378309
264.3,-275004.8611420198
264.4,-130953.09432471564
264.5,14260.583245979255
264.6,159347.73058764648
264.7,303021.0293855806
264.8,444005.70601439173
264.9,581050.8422524817
265,712940.4743360481
265.1,838504.3818698825
265.2,956628.4708713124
265.3,1.066264658819453e6
265.4,1.1664401740022989e6
265.5,1.2562661866530564e6
265.6,1.334945695291289e6
265.7,1.4017805982980537e6
265.8,1.4561778879792788e6
265.9,1.4976549121596648e6
266,1.525843656622693e6
266.1,1.5404940103993488e6
266.2,1.5414759849339526e6
266.3,1.5287808674368053e6
266.4,1.5025212981903835e6
266.5,1.4629302711230938e6
266.6,1.4103590665183165e6
266.7,1.3452741342012468e6
266.8,1.2682529548577596e6
266.9,1.179978916207591e6
267,1.0812352494929743e6
267.1,972898.0800836154
267.2,855928.6538575994
267.3,731364.8083308567
267.4,600311.7642113933
267.5,463932.31907933246
267.6,323436.5302049704
267.7,180070.9780432485
267.8,35107.70566842169
267.9,-110167.06771319483
268,-254464.35903313337
268.1,-396503.85815171397
268.2,-535025.2876980448
268.3,-668799.585164073
268.4,-796639.8080376014
268.5,-917411.6652167434
268.6,-1.0300435812623157e6
268.7,-1.1335362041918226e6
268.8,-1.2269712724545468e6
268.9,-1.3095197624132743e6
269,-1.3804492440430121e6
269.1,-1.43913037958079e6
269.2,-1.4850425074663798e6
269.3,-1.5177782620291605e6
269.4,-1.5370471879313162e6
269.5,-1.5426783172982426e6
269.6,-1.5346216866693557e6
269.7,-1.512948780310184e6
269.8,-1.4778518959520606e6
269.9,-1.429642438587463e6
270,-1.3687481574589917e6
270.1,-1.2957093507584035e6
270.2,-1.2111740717093337e6
270.3,-1.115892378569309e6
270.4,-1.0107096795698033e6
270.5,-896559.2318410816
270.6,-774453.8608792988
270.7,-645476.9740242691
270.8,-510772.9476844525
270.9,-371536.97360038105
271,-229004.45423706988
271.1,-84440.0413983531
271.2,60873.58468052469
271.3,205647.09620163578
271.4,348595.95765465056
271.5,488451.8231471236
271.6,623973.7900881473
271.7,753959.4093753825
271.8,877255.3543952178
271.9,992767.6541720049
272,1.0994713998714883e6
272.1,1.1964198385344748e6
272.2,1.282752773355575e6
272.3,1.3577041959724175e6
272.4,1.4206090830468514e6
272.5,1.47090929683421e6
272.6,1.50815853738569e6
272.7,1.5320263024448934e6
272.8,1.5423008199034922e6
272.9,1.5388909267967462e6
273,1.521826878167401e6
273.1,1.491260078621054e6
273.2,1.4474617389548183e6
273.3,1.39082046977836e6
273.4,1.3218388334793076e6
273.5,1.2411288851252312e6
273.6,1.1494067418676238e6
273.7,1.0474862290317676e6
273.8,936271.659268275
273.9,816749.8088364678
274,689981.1622094716
274.1,557090.502688369
274.2,419256.9325091508
274.3,277703.41099308454
274.4,133685.90356558992
274.5,-11517.762079365895
274.6,-156619.23379225045
274.7,-300331.0661624177
274.8,-441378.14366652595
274.9,-578508.9944172741
275,-710506.8941294263
275.1,-836200.6617791512
275.2,-954475.0511705963
275.3,-1.0642806462088004e6
275.4,-1.1646431720794842e6
275.5,-1.2546721397213785e6
275.6,-1.333568746890338e6
275.7,-1.4006329657118432e6
275.8,-1.4552697538358504e6
275.9,-1.4969943340832377e6
276,-1.525436495740669e6
276.1,-1.5403438793381527e6
276.2,-1.5415842157651503e6
276.3,-1.5291464998580234e6
276.4,-1.5031410880458318e6
276.5,-1.463798719187993e6
276.6,-1.411468467292089e6
276.7,-1.3466146442762767e6
276.8,-1.2698126802571625e6
276.9,-1.1817440179173271e6
277,-1.0831900662514898e6
277.1,-975025.2673400879
277.2,-858209.3376650375
277.3,-733778.7528097644
277.4,-602837.5510969496
277.5,-466547.53775999683
277.6,-326117.97656525945
277.7,-182794.8603478327
277.8,-37849.8556596526
277.9,107430.98037738058
278,251758.6109023528
278.1,393852.4565842564
278.2,532451.7578499374
278.3,666326.761257266
278.4,794289.630757787
278.5,915204.9870398649
278.6,1.0279999814363882e6
278.7,1.1316738150154438e6
278.8,1.2253066183941728e6
278.9,1.3080676134860117e6
279,1.379222484766576e6
279.1,1.438139894652478e6
279.2,1.4842970851862598e6
279.3,1.517284516323926e6
279.4,1.536809499670665e6
279.5,1.5426987954246735e6
279.6,1.5349001494860956e6
279.7,1.5134827570933136e6
279.8,1.4786366488725971e6
279.9,1.4306710047487756e6
280,1.3700114106767578e6
280.1,1.2971960825345507e6
280.2,1.2128710906821156e6
280.3,1.1177846275566705e6
280.4,1.012780369167345e6
280.5,898789.9893901151
280.6,776824.893482201
280.7,647967.2441616376
280.8,513360.3598748355
280.9,374198.5704477915
281,231716.62012548628
281.1,87178.71202644543
281.2,-58132.70878321486
281.3,-202928.33407240015
281.4,-345923.4321212324
281.5,-485849.2467929385
281.6,-621464.25485663
281.7,-751565.1816816671
281.8,-874997.6775626307
281.9,-990666.5599454453
282,-1.0975455306815782e6
282.1,-1.1946862820883263e6
282.2,-1.281226911022271e6
282.3,-1.3563995663083575e6
282.4,-1.4195372616718675e6
282.5,-1.4700797937242803e6
282.6,-1.5075787124935393e6
282.7,-1.5317013003971586e6
282.8,-1.5422335243538667e6
282.9,-1.539081934840114e6
283,-1.5222744950419813e6
283.1,-1.4919603327455507e6
283.2,-1.448408417167171e6
283.3,-1.3920051724634196e6
283.4,-1.3232510490963096e6
283.5,-1.2427560834738016e6
283.6,-1.1512344852647989e6
283.7,-1.0494983004135785e6
283.8,-938450.206079293
283.9,-819075.5014306126
284,-692433.3653566398
284.1,-559647.4586651505
284.2,-421895.95414920145
284.3,-280401.08298377076
284.4,-136418.29020611715
284.5,8774.904503407995
284.6,153890.24190099924
284.7,297640.15354960784
284.8,438749.18605893763
284.9,575965.3178319831
285,708071.0679084763
285.1,833894.2983379953
285.2,952318.6142370844
285.3,1.062293269254157e6
285.4,1.1628424885522844e6
285.5,1.2530741265908144e6
285.6,1.3321875828869694e6
285.7,1.3994809055236247e6
285.8,1.4543570193756598e6
285.9,1.4963290237926552e6
286,1.5250245127347372e6
286.1,1.5401888790286605e6
286.2,1.541687573427171e6
286.3,1.5295072984274772e6
286.4,1.5037561262563427e6
286.5,1.4646625399748455e6
286.6,1.4125734062112588e6
286.7,1.3479508975089332e6
286.8,1.2713683915962563e6
286.9,1.1835053839644475e6
287,1.0851414588906213e6
287.1,977149.3724015796
287.2,860487.3085494648
287.3,736190.3777086161
287.4,605361.432326441
287.5,469161.2816168262
287.6,328798.3920197729
287.7,185518.1648116457
287.8,40591.88600200846
287.9,-104694.55343680337
288,-249052.06692643437
288.1,-391199.8099925584
288.2,-529876.54484537
288.3,-663851.8309958387
288.4,-791936.9426143385
288.5,-912995.4157685752
288.6,-1.0259531319548317e6
288.7,-1.1298078484555543e6
288.8,-1.2236380909635185e6
288.9,-1.306611329569123e6
289,-1.3779913655697193e6
289.1,-1.4371448635573492e6
289.2,-1.483546970829824e6
289.3,-1.516785974264355e6
289.4,-1.5365669533343997e6
289.5,-1.5427143968585804e6
289.6,-1.5351737602629475e6
289.7,-1.5140119495400144e6
289.8,-1.4794167276102589e6
289.9,-1.4316950483535219e6
290,-1.3712703330916124e6
290.1,-1.2986787136875198e6
290.2,-1.214564275595161e6
290.3,-1.1196733430662076e6
290.4,-1.0148478572206389e6
290.5,-901017.9057348672
290.6,-779193.4704300507
290.7,-650455.4659814176
290.8,-515946.14925936924
290.9,-376858.98439976154
291,-234428.0535243335
291.1,-89917.10707010454
291.2,55391.64912006099
291.3,200208.93045750345
291.4,343249.81307419087
291.5,483245.13459948485
291.6,618952.7550873203
291.7,749168.5781825157
291.8,872737.2347366781
291.9,988562.3340795657
292,1.0956161919925667e6
292.1,1.192948949067206e6
292.2,1.279696998546634e6
292.3,1.3550906488704009e6
292.4,1.4184609529356621e6
292.5,1.469245643480924e6
292.6,1.5069941219284928e6
292.7,1.5313714564215615e6
292.8,1.542161353582506e6
292.9,1.5392680776243745e6
293,1.5227172997881852e6
293.1,1.4926558705691153e6
293.2,1.4493505167524312e6
293.3,1.3931854748201468e6
293.4,1.3246590817266407e6
293.5,1.2443793532918522e6
293.6,1.1530585894443742e6
293.7,1.051507054180486e6
293.8,940625.7863143875
293.9,821398.6048094252
294,694883.3796224622
294.1,562202.6455159136
294.2,424533.6421154449
294.3,283097.8685863499
294.4,139150.24560883036
294.5,-6032.019188716281
294.6,-151160.7635405849
294.7,-294948.3000535121
294.8,-436118.8415021394
294.9,-573419.820537495
295,-705633.0033731558
295.1,-831585.2988371609
295.2,-950159.1668876186
295.3,-1.0603025342378754e6
295.4,-1.1610381291129189e6
295.5,-1.2514721523129137e6
295.6,-1.330802207647219e6
295.7,-1.398324421375208e6
295.8,-1.4534396874839903e6
295.9,-1.4956589833910586e6
296,-1.5246077089072284e6
296.1,-1.540029009960851e6
296.2,-1.5417860575932858e6
296.3,-1.5298632620046241e6
296.4,-1.5043664108777018e6
296.5,-1.465521730752988e6
296.6,-1.413673879782954e6
296.7,-1.3492828896751497e6
296.8,-1.2729200839572134e6
296.9,-1.185263008781021e6
297,-1.0870894212417046e6
297.1,-979270.3885535235
297.2,-862762.5593098885
297.3,-738599.6754039194
297.4,-607883.3999215562
297.5,-471773.5423874425
297.6,-331477.7680953326
297.7,-188240.88282588715
297.8,-43333.78802758106
297.9,101957.79554170174
298,246344.73566115234
298.1,388545.92676197464
298.2,527299.6568249197
298.3,661374.8022034017
298.4,789581.751044441
298.5,910782.9583876107
298.6,1.0239030392880322e6
298.7,1.1279383104107422e6
298.8,1.2219656954370646e6
298.9,1.305150915266108e6
299,1.3767558903441879e6
299.1,1.4361452894408398e6
299.2,1.48279216676828e6
299.3,1.5162826374264103e6
299.4,1.5363195496892447e6
299.5,1.5427251215506454e6
299.6,1.5354425181349923e6
299.7,1.514536355977432e6
299.8,1.4801921296991045e6
299.9,1.4327145661645688e6
300,1.372524920723941e6
300.1,1.3001572395305007e6
300.2,1.2162536210960408e6
300.3,1.1215585191274495e6
300.4,1.0169121371940583e6
300.5,903242.9738325753
300.6,781559.5842354738
300.7,652941.6316180219
300.8,518530.3076640019
300.9,379518.2070463407
301,237138.7458624245
301.1,92655.21787287031
301.2,-52650.41435594628
301.3,-197488.89395341466
301.4,-340575.1089651776
301.5,-480639.49479873537
301.6,-616439.2987194305
301.7,-746769.6064538595
301.8,-870474.0330629452
301.9,-986454.9832261265
302,-1.093683389903371e6
302.1,-1.1912078449630728e6
302.2,-1.2781630407649372e6
302.3,-1.3537774477962253e6
302.4,-1.4173801602405666e6
302.5,-1.4684068487410103e6
302.6,-1.506404767538525e6
302.7,-1.5310367715607872e6
302.8,-1.5420843078175522e6
302.9,-1.5394493545611033e6
303,-1.5231552910062436e6
303.1,-1.4933466898930091e6
303.2,-1.4502880347324878e6
303.3,-1.3943613731174371e6
303.4,-1.326062926919308e6
303.5,-1.2459986894479934e6
303.6,-1.1548790486400945e6
303.7,-1.0535124839825307e6
303.8,-942798.3930962367
303.9,-823719.111629242
304,-697331.1972620914
304.1,-564756.0551633455
304.2,-427169.9880698551
304.3,-285793.7592758955
304.4,-141881.7611376263
304.5,3289.114805945399
304.6,148430.80733928052
304.7,292255.5141834662
304.8,433487.11831102817
304.9,570872.5105806555
305,703192.7082305369
305.1,829273.6705757277
305.2,947996.7159485217
305.3,1.0583084474529552e6
305.4,1.1592300994652272e6
305.5,1.2498662219517475e6
305.6,1.329412625550545e6
305.7,1.3971635169224055e6
305.8,1.4525177610606614e6
305.9,1.4949842149965423e6
306,1.5241860855757191e6
306.1,1.5398642726400932e6
306.2,1.5418796679521725e6
306.3,1.5302143894642126e6
306.4,1.5049719399807116e6
306.5,1.4663762888063965e6
306.6,1.4147698845284206e6
306.7,1.3506106165643076e6
306.8,1.2744677524349112e6
306.9,1.1870168868109435e6
307,1.089033947146951e6
307.1,981388.3090910824
307.2,865035.0827539129
307.3,741006.6382795378
