"time","y[3]"
390.0000000003911,-1.3836204940792283e6
390.10000000039145,-1.3132784662797062e6
390.10000000039145,-1.3132784659587606e6
390.20000000039147,-1.2312840799315704e6
390.20000000039147,-1.2312840795678096e6
390.300000000392,-1.1383648489259747e6
390.300000000392,-1.1383648485221458e6
390.40000000039197,-1.0353452200182666e6
390.40000000039197,-1.035345219578428e6
390.50000000039165,-923139.2580133666
390.50000000039165,-923139.2575418315
390.6000000003919,-802742.535520942
390.6000000003919,-802742.5350212215
390.7000000003921,-675223.299513273
390.7000000003921,-675223.2989897713
390.80000000039183,-541712.9930641506
390.80000000039183,-541712.9925221954
390.9000000003924,-403396.21636632323
390.9000000003924,-403396.2158094567
391,-261500.2160992125
391.0000000003929,-261500.2160992125
391.0000000003929,-261500.2155325845
391.10000000039213,-117283.99640807488
391.10000000039213,-117283.9958385142
391.2000000003929,27972.851893737763
391.2000000003929,27972.85246347924
391.30000000039246,172981.50478188167
391.30000000039246,172981.50534494038
391.40000000039294,316455.34040150157
391.40000000039294,316455.3409542607
391.50000000039256,457121.3549089004
391.50000000039256,457121.3554451779
391.6000000003927,593731.4574838371
391.6000000003927,593731.4579995838
391.7000000003934,725073.544296273
391.7000000003934,725073.5447876805
391.8000000003933,849982.253169684
391.8000000003933,849982.2536312882
391.9000000003931,967349.3035186065
391.9000000003931,967349.3039462682
392,1.0761333298176052e6
392.0000000003938,1.0761333298176052e6
392.0000000003938,1.0761333302084068e6
392.10000000039383,1.1753691213506325e6
392.10000000039383,1.1753691217003646e6
392.20000000039363,1.2641761862598262e6
392.20000000039363,1.2641761865652534e6
392.3000000003939,1.3417665639077148e6
392.3000000003939,1.341766564166428e6
392.40000000039345,1.4074518162347768e6
392.40000000039345,1.4074518164440924e6
392.50000000039404,1.4606491360808979e6
392.50000000039404,1.4606491362394488e6
392.60000000039383,1.5008865182727536e6
392.60000000039383,1.5008865183787693e6
392.7000000003943,1.5278069475958538e6
392.7000000003943,1.5278069476485536e6
392.8000000003939,1.541171566492322e6
392.8000000003939,1.5411715664911019e6
392.90000000039413,1.540861794378056e6
392.90000000039413,1.540861794322948e6
393,1.5268803797757425e6
393.0000000003947,1.5268803797757425e6
393.0000000003947,1.5268803796670798e6
393.10000000039463,1.4993513759279526e6
393.10000000039463,1.4993513757668254e6
393.2000000003943,1.4585190401068334e6
393.2000000003943,1.4585190398947927e6
393.30000000039445,1.4047456663865712e6
393.30000000039445,1.404745666125307e6
393.40000000039464,1.3385083711079876e6
393.40000000039464,1.338508370799702e6
393.50000000039506,1.2603948595561916e6
393.50000000039506,1.2603948592034148e6
393.60000000039463,1.171098211413884e6
393.60000000039463,1.1710982110205102e6
393.7000000003949,1.0714107312559043e6
393.7000000003949,1.0714107308247075e6
393.8000000003949,962216.9186487595
393.8000000003949,962216.918183849
393.9000000003954,844485.6202296477
393.9000000003954,844485.6197345078
394,719261.433396851
394.00000000039563,719261.433396851
394.00000000039563,719261.4328761778
394.10000000039554,587655.4378849119
394.10000000039554,587655.4373437659
394.20000000039596,450835.33745958895
394.20000000039596,450835.33690198127
394.3000000003959,310015.09920403286
394.3000000003959,310015.0986356149
394.4000000003959,166444.18232334318
394.4000000003959,166444.1817490783
394.5000000003955,21396.452036518873
394.5000000003955,21396.451462080287
394.6000000003959,-123841.12307867197
394.6000000003959,-123841.12364925619
394.7000000003958,-267979.8900033031
394.7000000003958,-267979.8905643944
394.80000000039604,-409740.9451412732
394.80000000039604,-409740.9456882891
394.90000000039595,-547866.481678471
394.90000000039595,-547866.48220616
395,-681130.949756516
395.00000000039654,-681130.949756516
395.00000000039654,-681130.9502609977
395.10000000039634,-808351.9304390049
395.10000000039634,-808351.9309147727
395.20000000039664,-928400.6269893113
395.20000000039664,-928400.6274328145
395.3000000003965,-1.0402118803737471e6
395.3000000003965,-1.0402118807804661e6
395.400000000397,-1.1427936201234935e6
395.400000000397,-1.1427936204904832e6
395.500000000397,-1.2352356667035737e6
395.500000000397,-1.2352356670270532e6
395.600000000397,-1.3167178072847202e6
395.600000000397,-1.3167178075618194e6
395.7000000003967,-1.3865170732664014e6
395.7000000003967,-1.3865170734944982e6
395.80000000039723,-1.4440141549779756e6
395.80000000039723,-1.4440141551554732e6
395.90000000039726,-1.4886988966428007e6
395.90000000039726,-1.4886988967678477e6
396,-1.5201748228503137e6
396.00000000039745,-1.5201748228503137e6
396.00000000039745,-1.5201748229218062e6
396.10000000039713,-1.538162656372827e6
396.10000000039713,-1.538162656390062e6
396.20000000039744,-1.5425027961157134e6
396.20000000039744,-1.5425027960785676e6
396.3000000003979,-1.5331567332139295e6
396.3000000003979,-1.533156733122613e6
396.4000000003976,-1.5102073927105453e6
396.4000000003976,-1.5102073925660145e6
396.500000000398,-1.4738583977856562e6
396.500000000398,-1.4738583975889315e6
396.6000000003979,-1.4244322630640608e6
396.6000000003979,-1.4244322628171027e6
396.7000000003981,-1.3623675330316543e6
396.7000000003981,-1.3623675327364295e6
396.80000000039814,-1.2882148909509724e6
396.80000000039814,-1.2882148906102413e6
396.90000000039845,-1.2026322728003801e6
396.90000000039845,-1.2026322724168375e6
397,-1.1063790295890004e6
397.00000000039836,-1.1063790295890004e6
397.00000000039836,-1.106379029166462e6
397.10000000039884,-1.0003091898443748e6
397.10000000039884,-1.0003091893859574e6
397.2000000003989,-885363.8820526791
397.2000000003989,-885363.881562793
397.30000000039854,-762562.9842843827
397.30000000039854,-762562.9837680206
397.4000000003987,-632996.0750971626
397.4000000003987,-632996.0745581872
397.5000000003989,-497812.7660051875
397.5000000003989,-497812.7654482842
397.6000000003995,-358212.50129289454
397.6000000003995,-358212.50072250044
397.70000000039926,-215433.91567600943
397.70000000039926,-215433.91509830803
397.80000000039894,-70743.84423610473
397.80000000039894,-70743.84365639278
397.9000000003989,74573.91785718672
397.9000000003989,74573.91843425907
398,219230.00610830632
398.00000000039927,219230.00610830632
398.00000000039927,219230.0066781056
398.10000000039975,361940.9268711845
398.10000000039975,361940.9274287961
398.2000000003997,501440.4454356142
398.2000000003997,501440.44597544154
398.30000000039996,636490.8209789592
398.30000000039996,636490.8214965068
398.4000000003999,765893.7886993996
398.4000000003999,765893.7891897683
398.50000000040006,888501.1916904944
398.50000000040006,888501.1921494637
398.6000000004004,1.0032251682202936e6
398.6000000004004,1.0032251686440128e6
398.70000000039994,1.1090478040295558e6
398.70000000039994,1.1090478044134374e6
398.8000000003999,1.2050301640047657e6
398.8000000003999,1.2050301643458367e6
398.90000000040004,1.290320623090694e6
398.90000000040004,1.2903206233861083e6
399,1.3641624225251626e6
399.0000000004002,1.3641624225251626e6
399.0000000004002,1.364162422772224e6
399.10000000040054,1.4259003843510305e6
399.10000000040054,1.4259003845476306e6
399.2000000004004,1.4749867246300948e6
399.2000000004004,1.4749867247742375e6
399.30000000040053,1.510985913779001e6
399.30000000040053,1.5109859138694888e6
399.4000000004004,1.5335785409032959e6
399.4000000004004,1.5335785409392747e6
399.5000000004009,1.5425641478424906e6
399.5000000004009,1.542564147823643e6
399.6000000004011,1.537863007780027e6
399.6000000004011,1.5378630077064428e6
399.70000000040125,1.519516832637418e6
399.70000000040125,1.519516832509704e6
399.80000000040127,1.4876884029758335e6
399.80000000040127,1.4876884027951541e6
399.90000000040146,1.442660123689e6
399.90000000040146,1.442660123456827e6
400,1.3848315183022907e6
400.0000000004011,1.3848315183022907e6
400.0000000004011,1.384831518021065e6
400.10000000040134,1.3147156841105758e6
400.10000000040134,1.314715683782377e6
400.20000000040193,1.2329347396072077e6
400.20000000040193,1.2329347392345273e6
400.3000000004019,1.14021430459752e6
400.3000000004019,1.1402143041842347e6
400.40000000040163,1.037377061974719e6
400.40000000040163,1.0373770615246977e6
400.50000000040194,925335.4582804309
400.50000000040194,925335.4577970908
400.600000000402,805083.6078182826
400.600000000402,805083.6073061584
400.70000000040193,677688.4721509145
400.70000000040193,677688.4716146943
400.80000000040184,544280.3932439644
400.80000000040184,544280.3926884907
400.9000000004025,406043.0642533422
400.9000000004025,406043.06368242437
401,264203.0269408372
401.0000000004029,264203.0269408372
401.0000000004029,264203.02635991
401.10000000040293,120018.78890781636
401.10000000040293,120018.78832259867
401.20000000040255,-25230.342796816014
401.20000000040255,-25230.343380637125
401.30000000040246,-170255.6126159587
401.30000000040246,-170255.6131935354
401.4000000004027,-313770.25125730265
401.4000000004027,-313770.25182407507
401.50000000040285,-454500.8928431719
401.50000000040285,-454500.89339385874
401.6000000004027,-591198.8731350509
401.6000000004027,-591198.8736643819
401.7000000004031,-722651.3085881118
401.7000000004031,-722651.3090921921
401.8000000004032,-847691.8579327227
401.8000000004032,-847691.8584065489
401.90000000040317,-965211.0707992157
401.90000000040317,-965211.0712385124
402,-1.0741662315660287e6
402.0000000004038,-1.0741662315660287e6
402.0000000004038,-1.07416623196752e6
402.1000000004037,-1.1735906110880964e6
402.1000000004037,-1.1735906114474372e6
402.20000000040324,-1.2626020442182499e6
402.20000000040324,-1.2626020445320113e6
402.30000000040377,-1.340410757016057e6
402.30000000040377,-1.340410757282197e6
402.40000000040385,-1.4063263741943208e6
402.40000000040385,-1.4063263744101408e6
402.50000000040376,-1.4597640446290246e6
402.50000000040376,-1.4597640447924887e6
402.6000000004043,-1.5002496305822413e6
402.6000000004043,-1.500249630692099e6
402.7000000004044,-1.5274239145958396e6
402.7000000004044,-1.5274239146509243e6
402.800000000404,-1.541045786729162e6
402.800000000404,-1.5410457867289544e6
402.90000000040425,-1.5409943838609608e6
402.90000000040425,-1.5409943838054778e6
403,-1.527270162074746e6
403.0000000004047,-1.527270162074746e6
403.0000000004047,-1.5272701619643562e6
403.1000000004045,-1.4999948926120014e6
403.1000000004045,-1.4999948924478388e6
403.20000000040477,-1.4594105814295686e6
403.20000000040477,-1.4594105812128757e6
403.3000000004044,-1.405877321947286e6
403.3000000004044,-1.4058773216803633e6
403.4000000004044,-1.3398701000384463e6
403.4000000004044,-1.339870099723405e6
403.5000000004047,-1.2619745796104907e6
403.5000000004047,-1.2619745792499103e6
403.6000000004051,-1.1728819061708942e6
403.6000000004051,-1.172881905767856e6
403.70000000040494,-1.0733825744831136e6
403.70000000040494,-1.0733825740416215e6
403.80000000040496,-964359.4147240795
403.80000000040496,-964359.4142479377
403.90000000040544,-846779.7593752512
403.90000000040544,-846779.7588680445
404,-721686.8603476966
404.00000000040563,-721686.8603476966
404.00000000040563,-721686.8598143023
404.10000000040543,-590190.6324954072
404.10000000040543,-590190.6319410824
404.20000000040557,-453457.8056459176
404.20000000040557,-453457.8050750416
404.3000000004058,-312701.5725279675
404.3000000004058,-312701.5719455123
404.40000000040556,-169170.82444669114
404.40000000040556,-169170.82385847456
404.50000000040575,-24139.070214389627
404.50000000040575,-24139.069625056687
404.6000000004059,121106.86334230292
404.6000000004059,121106.86392743982
404.70000000040625,265278.24904230924
404.70000000040625,265278.24961845746
404.80000000040627,407095.89387211495
404.80000000040627,407095.8944335889
404.9000000004061,545301.4889128524
404.9000000004061,545301.4894545185
405,678668.7739690805
405.00000000040654,678668.7739690805
405.00000000040654,678668.7744867968
405.1000000004062,806014.4178376546
405.1000000004062,806014.4183258867
405.20000000040625,926208.5176798188
405.20000000040625,926208.5181347328
405.3000000004064,1.038184624338508e6
405.3000000004064,1.0381846247561161e6
405.40000000040675,1.1409492046471857e6
405.40000000040675,1.140949205024024e6
405.50000000040677,1.2335904567768818e6
405.50000000040677,1.2335904571091977e6
405.6000000004067,1.3152864004024868e6
405.6000000004067,1.3152864006872522e6
405.70000000040693,1.3853121699077608e6
405.70000000040693,1.3853121701427058e6
405.8000000004073,1.4430464459187074e6
405.8000000004073,1.4430464461017018e6
405.90000000040743,1.4879769680989685e6
405.90000000040743,1.4879769682282459e6
406,1.5197050802951339e6
406.00000000040745,1.5197050802951339e6
406.00000000040745,1.5197050803694704e6
406.10000000040793,1.537949267702667e6
406.10000000040793,1.5379492677214243e6
406.2000000004077,1.5425476546694958e6
406.2000000004077,1.5425476546324396e6
406.30000000040764,1.5334594409740558e6
406.30000000040764,1.533459440881549e6
406.4000000004078,1.510765263834399e6
406.4000000004078,1.5107652636871901e6
406.50000000040757,1.4746664824363422e6
406.50000000040757,1.474666482235888e6
406.6000000004083,1.4254833913289467e6
406.6000000004083,1.425483391076522e6
406.70000000040807,1.3636523785390307e6
406.70000000040807,1.3636523782373366e6
406.800000000408,1.2897220536203831e6
406.800000000408,1.2897220532720883e6
406.9000000004085,1.2043483799923942e6
406.9000000004085,1.2043483795999587e6
407,1.108288854756964e6
407.00000000040836,1.108288854756964e6
407.00000000040836,1.1082888543245357e6
407.1000000004087,1.0023957876353648e6
407.1000000004087,1.0023957871662254e6
407.2000000004085,887608.7386589554
407.2000000004085,887608.7381578377
407.3000000004083,764946.181711308
407.3000000004083,764946.1811827567
407.400000000409,635496.4678900838
407.400000000409,635496.4673375115
407.5000000004087,500408.16886723443
407.5000000004087,500408.1682969765
407.6000000004092,360879.8859290107
407.6000000004092,360879.8853450171
407.70000000040875,218149.61511667373
407.70000000040875,218149.6145253361
407.800000000409,73483.76282783755
407.800000000409,73483.76223350439
407.90000000040897,-71834.0906577248
407.90000000040897,-71834.09124945122
408,-216514.58003346974
408.0000000004093,-216514.58003346974
408.0000000004093,-216514.58061774494
408.1000000004095,-359273.9951491265
408.1000000004095,-359273.9957206725
408.2000000004092,-498845.6710171868
408.2000000004092,-498845.6715702237
408.30000000040974,-633991.2265832112
408.30000000040974,-633991.2271138914
408.4000000004096,-763511.5525392435
408.4000000004096,-763511.5530420275
408.5000000004097,-886257.4506915278
408.5000000004097,-886257.4511622323
408.60000000041,-1.0011398304786775e6
408.60000000041,-1.0011398309132276e6
408.70000000041006,-1.1071393721729587e6
408.70000000041006,-1.107139372567347e6
408.8000000004099,-1.2033155710236426e6
408.8000000004099,-1.2033155713741032e6
408.90000000041016,-1.2888150820965227e6
