"time","wconn.F_exc"
311.75,807183.9139704473
311.8,868208.0796957373
311.85,927305.3334514794
311.9,984344.5140467668
311.95,1.0391990280044441e6
312,1.0917471305238563e6
312.05,1.1418721956830143e6
312.1,1.189462975279807e6
312.15,1.2344138457372496e6
312.2,1.2766250425262416e6
312.25,1.3160028815838352e6
312.3,1.3524599672370467e6
312.35,1.38591538616986e6
312.4,1.416294887003192e6
312.45,1.4435310450896272e6
312.5,1.4675634121560892e6
312.55,1.4883386504638032e6
312.6,1.5058106511866695e6
312.65,1.519940636745758e6
312.7,1.5306972468728214e6
312.75,1.538056608211561e6
312.8,1.5420023873025586e6
312.85,1.5425258268338898e6
312.9,1.5396257650772578e6
312.95,1.5333086384663193e6
313,1.5235884673116035e6
313.05,1.5104868246836474e6
313.1,1.4940327885334743e6
313.15,1.4742628771565647e6
313.2,1.4512209681437116e6
313.25,1.4249582009986057e6
313.3,1.395532863638106e6
313.35,1.3630102630273222e6
313.4,1.3274625802365546e6
313.45,1.2889687102415918e6
313.5,1.2476140868232714e6
313.55,1.2034904929547808e6
313.6,1.1566958570972267e6
313.65,1.1073340358560772e6
313.7,1.055514583480261e6
313.75,1.0013525087164418e6
313.8,944968.0195569876
313.85,886486.2564486196
313.9,826037.0145546073
313.95,763754.4556851818
314,699776.8105376242
314.05,634246.0719050239
314.1,567307.6795357516
314.15,499110.1973427298
314.2,429804.9836785636
314.25,359545.85540906014
314.3,288488.74653030944
314.35,216791.36208655353
314.4,144612.82815779204
314.45,72113.33869300215
314.5,-546.2000258102656
314.55,-73204.52650130428
314.6,-145700.38192686994
314.65,-217872.86808584665
314.7,-289561.8044517533
314.75,-360608.0836943611
314.8,-430854.02480485913
314.85,-500143.7230549874
314.9,-568323.3960137957
314.95,-635241.7248549672
315,-700750.1901947436
315.05,-764703.4017183811
315.1,-826959.4208610845
315.15,-887380.0758281765
315.2,-945831.2682556123
315.25,-1.002183270829078e6
315.3,-1.0563110152029907e6
315.35,-1.1080943695782835e6
315.4,-1.1574184053246505e6
315.45,-1.2041736520547671e6
315.5,-1.2482563405838916e6
315.55,-1.289568633236744e6
315.6,-1.328018840989572e6
315.65,-1.3635216269660688e6
315.7,-1.3959981958350027e6
315.75,-1.4253764686895008e6
315.8,-1.4515912430200141e6
315.85,-1.4745843374255411e6
315.9,-1.494304720742146e6
315.95,-1.5107086253022386e6
316,-1.5237596440730218e6
316.05,-1.5334288114587003e6
316.1,-1.5396946675871455e6
316.15,-1.5425433059381838e6
316.2,-1.5419684042079148e6
316.25,-1.5379712383404884e6
316.3,-1.5305606796962894e6
316.35,-1.5197531753626813e6
316.4,-1.5055727116512079e6
316.45,-1.4880507608619644e6
316.5,-1.4672262114336893e6
316.55,-1.4431452816342053e6
316.6,-1.4158614169830293e6
316.65,-1.3854351716337516e6
316.7,-1.3519340739792718e6
316.75,-1.315432476778489e6
316.8,-1.2760113921369477e6
316.85,-1.2337583117074268e6
316.9,-1.1887670125099544e6
316.95,-1.141137348801687e6
317,-1.090975030459435e6
317.05,-1.0383913883656801e6
317.1,-983503.1273192056
317.15,-926432.0670194433
317.2,-867304.8716977662
317.25,-806252.7689977714
317.3,-743411.2587267164
317.35,-678919.8121256066
317.4,-612921.5623251223
317.45,-545562.9866735023
317.5,-476993.5816438235
317.55,-407365.5310390091
317.6,-336833.3682333317
317.65,-265553.633199181
317.7,-193684.52507992607
317.75,-121385.55108134433
317.8,-48817.17245862448
317.85,23859.55161276139
317.9,96483.32149408411
317.95,168892.9550740748
318,240927.7454980116
318.05,312427.81784289185
318.1,383234.483945681
318.15,453190.59459808166
318.2,522140.888325293
318.25,589932.3359751252
318.3,656414.4803530824
318.35,721439.7701488751
318.4,784863.8874135847
318.45,846546.067860971
318.5,906349.4132813425
318.55,964141.1953750325
318.6,1.0197931503314843e6
318.65,1.0731817634994327e6
318.7,1.1241885435171355e6
318.75,1.1727002852932096e6
318.8,1.218609321255647e6
318.85,1.2618137603107353e6
318.9,1.3022177139810568e6
318.95,1.339731509222004e6
319,1.3742718874429152e6
319.05,1.4057621892924393e6
319.1,1.4341325247972196e6
319.15,1.4593199284765515e6
319.2,1.4812684990888615e6
319.25,1.4999295236995444e6
319.3,1.5152615857950344e6
319.35,1.5272306572032133e6
319.4,1.5358101736159304e6
319.45,1.5409810935462005e6
319.5,1.5427319405890568e6
319.55,1.5410588288924785e6
319.6,1.5359654717816773e6
319.65,1.52746317351772e6
319.7,1.5155708042086584e6
319.75,1.5003147579290364e6
319.8,1.4817288941405101e6
319.85,1.4598544625437402e6
319.9,1.4347400115283495e6
319.95,1.4064412804237646e6
320,1.3750210757910083e6
320.05,1.34054913202879e6
320.1,1.3031019566041592e6
320.15,1.262762660250916e6
320.2,1.2196207725124035e6
320.25,1.1737720430388572e6
320.3,1.1253182290790072e6
320.35,1.0743668696391347e6
320.4,1.0210310468094927e6
320.45,965429.1347882815
320.5,907684.5371608436
320.55,847925.4130159355
320.6,786284.3925079674
320.65,722898.2824957415
320.7,657907.7629117221
320.75,591457.0745353813
320.8,523693.69886316155
320.85,454768.0307862571
320.9,384833.04480237886
320.95,314043.95550197177
321,242557.87308315604
321.05,170533.4546595477
321.1,98130.55213440099
321.15,25509.857423450103
321.2,-47167.45418710856
321.25,-119740.08175455376
321.3,-192046.95667325167
321.35,-263927.60015261226
321.4,-335222.47938513383
321.45,-405773.36161622213
321.5,-475423.66532735917
321.55,-544018.807755447
321.6,-611406.5479756556
321.65,-677437.3247867749
321.7,-741964.5886494725
321.75,-804845.1269400213
321.8,-865939.3817980585
321.85,-925111.7598632951
321.9,-982230.9332129823
321.95,-1.0371701308330377e6
322,-1.0898074199748163e6
322.05,-1.1400259767744136e6
322.1,-1.1877143455331926e6
322.15,-1.2327666860835499e6
322.2,-1.2750830086923807e6
322.25,-1.3145693959791656e6
322.3,-1.351138211357611e6
322.35,-1.3847082935373387e6
322.4,-1.4152051366542082e6
322.45,-1.4425610556298585e6
322.5,-1.4667153363923852e6
322.55,-1.487614370626217e6
322.6,-1.5052117747510136e6
322.65,-1.519468492865952e6
322.7,-1.5303528834309513e6
322.75,-1.5378407894921957e6
322.8,-1.5419155922964874e6
322.85,-1.5425682481750448e6
322.9,-1.5397973086151786e6
322.95,-1.5336089234751135e6
323,-1.5240168273349325e6
323.05,-1.5110423090138691e6
323.1,-1.4947141643216554e6
323.15,-1.475068632148682e6
323.2,-1.4521493140369654e6
323.25,-1.4260070774104046e6
323.3,-1.3966999426789046e6
323.35,-1.3642929544671671e6
323.4,-1.3288580372538755e6
323.45,-1.2904738357414727e6
323.5,-1.2492255403111826e6
323.55,-1.2052046979505133e6
323.6,-1.158509009072578e6
323.65,-1.10924211067867e6
323.7,-1.057513346344753e6
323.75,-1.0034375235433049e6
323.8,-947134.6588380011
323.85,-888729.7115172179
323.9,-828352.3062582975
323.95,-766136.4454363355
324,-702220.2117181256
324.05,-636745.4615994551
324.1,-569857.5105670803
324.15,-501704.8105837847
324.2,-432438.6206119711
324.25,-362212.67090777186
324.3,-291182.82183035
324.35,-219506.71792320075
324.4,-147343.43803603202
324.45,-74853.1422628088
324.5,-2196.716480941799
324.55,70464.58472111962
324.6,142969.4959346201
324.65,215157.09884436845
324.7,286867.1793735766
324.75,357940.5832643927
324.8,428219.5693072193
324.85,497548.1594334564
324.9,565772.4848950333
324.95,632741.1277633047
325,698305.4569869257
325.05,762319.9582661442
325.1,824642.5570089071
325.15,885134.9336529326
325.2,943662.8306541813
325.25,1.0000963504592398e6
325.3,1.0543102438021528e6
325.35,1.1061841876837441e6
325.4,1.1556030524182145e6
325.45,1.2024571571535864e6
325.5,1.246642513298413e6
325.55,1.2880610553156128e6
325.6,1.326620858370253e6
325.65,1.362236342348831e6
325.7,1.394828461796747e6
325.75,1.4243248813527154e6
325.8,1.4506601362909048e6
325.85,1.4737757778141347e6
325.9,1.4936205027758486e6
325.95,1.5101502675430398e6
326,1.5233283857471792e6
326.05,1.533125609706385e6
326.1,1.5395201953381533e6
326.15,1.5424979504184264e6
326.2,1.542052266080005e6
326.25,1.538184131480329e6
326.3,1.5309021316061583e6
326.35,1.520222428219901e6
326.4,1.5061687239900648e6
326.45,1.4887722098851516e6
326.5,1.468071495948139e6
326.55,1.444112525604798e6
326.6,1.4169484736962898e6
326.65,1.3866396284622906e6
326.7,1.3532532577364028e6
326.75,1.3168634596511323e6
326.8,1.2775509981836558e6
326.85,1.2354031239071083e6
326.9,1.190513380345655e6
326.95,1.1429813963625908e6
327,1.0929126650431128e6
327.05,1.0404183095614822e6
327.1,985614.8365526485
327.15,928623.8775364025
327.2,869571.9189663191
327.25,808590.0215045975
327.3,745813.5291441041
327.35,681381.7688242734
327.4,615437.7412072986
327.45,548127.8033000213
327.5,479601.34362829436
327.55,410010.45068157127
327.6,339509.57536594995
327.65,268255.1882139689
327.7,196405.43211158802
327.75,124119.77131447454
327.8,51558.637530329295
327.85,-21116.92614466143
327.9,-93745.62264716692
327.95,-166166.25893171324
328,-238218.10372403718
328.05,-309741.2442504554
328.1,-380576.9411501204
328.15,-450567.9807834171
328.2,-519559.0241537249
328.25,-587396.9516685808
328.3,-653931.2029754902
328.35,-719014.111117388
328.4,-782501.2302664708
328.45,-844251.6563093209
328.5,-904128.3395711115
328.55,-961998.3889852448
328.6,-1.0177333670336853e6
328.65,-1.0712095748026697e6
328.7,-1.1223083265218926e6
328.75,-1.1709162129768159e6
328.8,-1.216925353210718e6
328.85,-1.2602336339572023e6
328.9,-1.3007449362712922e6
328.95,-1.338369348857444e6
329,-1.373023367619464e6
329.05,-1.4046300809907508e6
329.1,-1.4331193406327467e6
329.15,-1.4584279171230162e6
329.2,-1.4804996402875192e6
329.25,-1.499285523865323e6
329.3,-1.514743874229293e6
329.35,-1.5268403829215353e6
329.4,-1.5355482027979826e6
329.45,-1.5408480076133218e6
329.5,-1.542728034913846e6
329.55,-1.5411841121432416e6
329.6,-1.536219665903186e6
329.65,-1.5278457143483325e6
329.7,-1.5160808427324276e6
329.75,-1.500951162160025e6
329.8,-1.4824902516351365e6
329.85,-1.4607390835355998e6
329.9,-1.435745932678392e6
329.95,-1.4075662691779225e6
330,-1.3762626353350424e6
330.05,-1.341904506829779e6
330.1,-1.304568138526163e6
330.15,-1.2643363952312733e6
330.2,-1.221298567783837e6
330.25,-1.175550174881366e6
330.3,-1.127192751084339e6
330.35,-1.076333621469493e6
330.4,-1.0230856634310435e6
330.45,-967567.0561589634
330.5,-909901.0183509848
330.55,-850215.5347392083
330.6,-788643.0720393161
330.65,-725320.2849520459
330.7,-660387.7128701636
330.75,-593989.4679637227
330.8,-526272.9153354673
330.85,-457388.34595693694
330.9,-387488.64311087254
330.95,-316728.9430798776
331,-245266.29083515683
331.05,-173259.29148910227
331.1,-100867.7582848479
331.15,-28252.35790491319
331.2,44425.746114810456
331.25,117005.25107291865
331.3,189325.0731000101
331.35,261224.70467051902
331.4,332544.57083453453
331.45,403126.38338115124
331.5,472813.4921447188
331.55,541451.232676541
331.6,608887.2695090187
331.65,674971.9342507526
331.7,739558.5577630929
331.75,802503.7956785213
331.8,863667.9465415892
331.85,922915.2618639315
331.9,980114.2474061063
331.95,1.0351379550178428e6
332,1.0878642643878928e6
332.05,1.1381761540799192e6
332.1,1.1859619612508996e6
332.15,1.2311156294772506e6
332.2,1.2735369441379448e6
332.25,1.3131317548317781e6
332.3,1.3498121843361782e6
332.35,1.3834968236429289e6
332.4,1.414110912638472e6
332.45,1.441586506027348e6
332.5,1.4658626241307876e6
332.55,1.4868853882258877e6
332.6,1.5046081401246923e6
332.65,1.5189915457279463e6
332.7,1.530003682323759e6
332.75,1.5376201094371611e6
332.8,1.5418239230737102e6
332.85,1.5426057932363544e6
332.9,1.5399639846325929e6
332.95,1.533904360525775e6
333,1.524440369722123e6
333.05,1.5115930167222687e6
333.1,1.4953908151036256e6
333.15,1.4758697242369375e6
333.2,1.4530730694776152e6
333.25,1.4270514460089651e6
333.3,1.3978626065505273e6
333.35,1.3655713331809817e6
333.4,1.3302492935600309e6
333.45,1.2919748818681638e6
333.5,1.2508330448176914e6
333.55,1.2069150931210502e6
333.6,1.160318498834515e6
333.65,1.1111466790275923e6
333.7,1.0595087662576293e6
333.75,1.0055193663599975e6
333.8,949298.3040902879
333.85,890970.3571835192
333.9,830664.9794213424
333.95,768516.0133201187
334,704661.3930796535
334.05,639242.8384500045
334.1,572405.5401969502
334.15,504297.8378639387
334.2,435070.8905447728
334.25,364878.34140019346
334.3,293875.9766596578
334.35,222221.37986757723
334.4,150073.5821404964
334.45,77592.7092110791
334.5,4939.626043645164
334.55,-67724.42019225945
334.6,-140238.1579952537
334.65,-212440.6494603903
334.7,-284171.6474670331
334.75,-355271.95133281726
334.8,-425583.7601460007
334.85,-494951.0229906303
334.9,-563219.7852881644
334.95,-630238.5304860347
335,-695858.5163352367
335.05,-759934.1050110006
335.1,-822323.0863431348
335.15,-882886.9934390007
335.2,-941491.4099989717
335.25,-998006.268641159
335.3,-1.052306139575167e6
335.35,-1.104270508982068e6
335.4,-1.1537840464845102e6
335.45,-1.2007368611125806e6
335.5,-1.2450247451968512e6
335.55,-1.2865494056484366e6
335.6,-1.3252186821118123e6
335.65,-1.3609467515068098e6
335.7,-1.3936543185053363e6
335.75,-1.4232687915203543e6
335.8,-1.4497244438166963e6
335.85,-1.4729625593857653e6
335.9,-1.492931563260561e6
335.95,-1.5095871359818894e6
336,-1.5228923119614606e6
336.05,-1.5328175615237618e6
336.1,-1.5393408564446492e6
336.15,-1.5424477188410459e6
336.2,-1.542131253303344e6
336.25,-1.5383921621991473e6
336.3,-1.531238744114453e6
336.35,-1.5206868754356233e6
336.4,-1.5067599751132017e6
336.45,-1.489488952685499e6
336.5,-1.46891213967768e6
336.55,-1.4450752045282298e6
336.6,-1.4180310512318595e6
336.65,-1.387839701923791e6
336.7,-1.3545681636655715e6
336.75,-1.3182902797291928e6
336.8,-1.2790865657081194e6
336.85,-1.2370440308200314e6
336.9,-1.1922559847975252e6
336.95,-1.1448218307950953e6
337,-1.094846844772905e6
337.05,-1.042441941845536e6
337.1,-987723.4301159951
337.15,-930812.752539875
337.2,-871836.217393109
337.25,-810924.7179421997
337.3,-748213.4419377793
337.35,-683841.5715773565
337.4,-617951.9746023584
337.45,-550690.8872158075
337.5,-482207.58952401613
337.55,-412654.07422219485
337.6,-342184.7092600244
337.65,-270955.8952355679
337.7,-199125.7182774626
337.75,-126853.59918717587
337.8,-54299.93961777381
337.85,18374.233922924097
337.9,91007.6274568685
337.95,163439.03751393498
338,235507.70890841322
338.05,307053.6915214469
338.1,377918.1952961729
338.15,447943.9426586349
338.2,516975.51758143917
338.25,584859.710515884
338.3,651445.8584274187
338.35,716586.1791789987
338.4,780136.09952055
338.45,841954.5759568962
338.5,901904.407781308
338.55,959852.5415803446
338.6,1.0156703665345008e6
338.65,1.0692339998585458e6
338.7,1.1204245617487936e6
338.75,1.1691284392260537e6
338.8,1.2152375382899176e6
338.85,1.2586495238241015e6
338.9,1.2992680467199122e6
338.95,1.3370029577150953e6
339,1.371770507471893e6
339.05,1.4034935324515807e6
339.1,1.4321016261721498e6
339.15,1.4575312954692813e6
339.2,1.4797261014141184e6
339.25,1.498636784574166e6
339.3,1.5142213743405503e6
339.35,1.5264452820780545e6
339.4,1.5352813778915615e6
339.45,1.5407100508385259e6
339.5,1.5427192524536818e6
339.55,1.541304523489612e6
339.6,1.53646900381363e6
339.65,1.5282234254391445e6
339.7,1.5165860887068452e6
339.75,1.501582821668757e6
339.8,1.483246922765096e6
339.85,1.4616190869213317e6
339.9,1.436747315229275e6
339.95,1.4086868084128858e6
340,1.377499844315166e6
340.05,1.343255639677837e6
340.1,1.306030196520861e6
340.15,1.2659061334626449e6
340.2,1.2229725023550403e6
340.25,1.1773245906408872e6
340.3,1.1290637098714467e6
340.35,1.078296970854643e6
340.4,1.0251370459318304e6
340.45,969701.9189111756
340.5,912114.6232132857
340.55,852502.9688090297
340.6,790999.2585566138
340.65,727739.9945667268
340.7,662865.57524817
340.75,596519.9837060205
340.8,528850.4681834809
340.85,460007.21525734436
340.9,390143.01651209674
340.95,319412.9294320911
341,247973.933265176
341.05,175984.5806211453
341.1,103604.64557781968
341.15,30994.76907661404
341.2,-41683.897606346356
341.25,-114270.05052087549
341.3,-186602.5910430131
341.35,-258520.9834196056
341.4,-329865.61106277193
341.45,-400478.13080566755
341.5,-470201.82433070306
341.55,-538881.9459925009
341.6,-606366.0662622475
341.65,-672504.4100315555
341.7,-737150.189025864
341.75,-800159.9275872316
341.8,-861393.7811066621
341.85,-920715.8463968352
341.9,-977994.4633172863
341.95,-1.0331025069828595e6
342,-1.0859176699058036e6
342.05,-1.1363227334470858e6
342.1,-1.1842058279724657e6
342.15,-1.2294606811375783e6
342.2,-1.2719868537502664e6
342.25,-1.3116899626862628e6
342.3,-1.3484818903645102e6
342.35,-1.3822809803163386e6
342.4,-1.4130122184149832e6
342.45,-1.4406073993627867e6
342.5,-1.4650052780668421e6
342.55,-1.486151705567233e6
342.6,-1.5039997492158806e6
342.65,-1.518509796839439e6
342.7,-1.5296496446551196e6
342.75,-1.537394568744059e6
342.8,-1.5417273799240063e6
342.85,-1.5426384618991339e6
342.9,-1.5401257926026124e6
342.95,-1.5341949486843853e6
343,-1.5248590931342961e6
343.05,-1.51213894606798e6
343.1,-1.4960627387403946e6
343.15,-1.476666150888964e6
343.2,-1.4539922315455368e6
343.25,-1.4280913034928879e6
343.3,-1.3990208515776277e6
343.35,-1.3668453951276282e6
343.4,-1.3316363447570594e6
343.45,-1.293471843876642e6
343.5,-1.2524365952612448e6
343.55,-1.2086216730595867e6
343.6,-1.1621243206629802e6
343.65,-1.1130477348822292e6
343.7,-1.0615008369110818e6
343.75,-1.0075980305855157e6
343.8,-951458.9484742546
343.85,-893208.1863645206
343.9,-832975.0267330504
343.95,-770893.1518143751
344,-707100.346905283
344.05,-641738.1945621045
344.1,-574951.7603706726
344.15,-506889.27098609484
344.2,-437701.785155985
344.25,-367542.8584597576
344.3,-296568.20250478416
344.35,-224935.3393382465
344.4,-152803.25184080724
344.45,-80332.0308776482
344.5,-7682.519991393323
344.55,64984.041576777476
344.6,137506.37674292285
344.65,209723.528520999
344.7,281475.2172530868
344.75,352602.1963355635
344.8,422946.605653375
344.85,492352.32193659636
344.9,560665.3052626394
344.95,627733.9409342268
345,693409.3759748072
345.05,757545.8494949754
345.1,820001.0161959478
345.15,880636.262292443
345.2,939317.0131541556
345.25,995913.0319818852
345.3,1.0502987088572949e6
345.35,1.1023533395226682e6
345.4,1.1519613932736772e6
345.45,1.199012769369854e6
345.5,1.243403041393204e6
345.55,1.2850336890137577e6
345.6,1.32381231664673e6
345.65,1.3596528585165874e6
345.7,1.3924757696724057e6
345.75,1.42220820253087e6
345.8,1.4487841685552471e6
345.85,1.472144684711133e6
345.9,1.4922379043741203e6
345.95,1.5090192323989284e6
346,1.5224514240943582e6
346.05,1.5325046678846143e6
346.1,1.5391566514735492e6
346.15,1.5423926113648296e6
346.2,1.5422053656282409e6
346.25,1.538595329839328e6
346.3,1.531570516157093e6
346.35,1.5211465155416632e6
346.4,1.5073464631515895e6
346.45,1.4902009869972803e6
346.5,1.4697481399649165e6
346.55,1.4460333153613333e6
346.6,1.4191091461675551e6
346.65,1.3890353882245717e6
346.7,1.355878787610171e6
346.75,1.3197129325022872e6
346.8,1.2806180898561894e6
346.85,1.238681027259054e6
346.9,1.1939948203569422e6
346.95,1.1466586462813215e6
347,1.0967775635344686e6
347.05,1.04446227882085e6
347.1,989828.901343678
347.15,932998.6851105114
347.2,874097.7598203638
347.25,813256.8509302672
347.3,750610.9895212726
347.35,686299.2126089096
347.4,620464.2545624485
347.45,553252.2303185842
347.5,484812.3110922711
347.55,415296.39330400614
347.6,344858.76145907346
347.65,273655.7457266555
347.7,201845.3749783344
347.75,129587.02605742589
347.8,57041.0700553083
347.85,-15631.483617593563
347.9,-88269.3445783853
347.95,-160711.29944187865
348,-232796.56961908733
348.05,-304365.16815152083
348.1,-375258.25478851696
348.15,-445318.4885186961
348.2,-514390.376775271
348.25,-582320.6205376185
348.3,-648958.4545653989
348.35,-714155.9820087489
348.4,-777768.5026523407
348.45,-839654.8340650977
348.5,-899677.6249420996
348.55,-957703.6599436632
348.6,-1.0136041553553719e6
348.65,-1.067255044912137e6
348.7,-1.118537255152689e6
348.75,-1.1673369696923324e6
348.8,-1.2135458818286723e6
348.85,-1.2570614349190323e6
348.9,-1.297787049995578e6
348.95,-1.3356323401143174e6
349,-1.370513310960673e6
349.05,-1.4023525472677222e6
349.1,-1.4310793846325697e6
349.15,-1.4566300663497543e6
349.2,-1.4789478849139267e6
349.25,-1.4979833078768316e6
349.3,-1.513694087780503e6
349.35,-1.5260453559217402e6
349.4,-1.5350096997401388e6
349.45,-1.540567223657913e6
349.5,-1.5427055932363262e6
349.55,-1.5414200625509531e6
349.6,-1.5367134847248166e6
349.65,-1.5285963055961563e6
349.7,-1.5170865405347566e6
349.75,-1.5022097344584642e6
349.8,-1.483998905138442e6
349.85,-1.4624944699191465e6
349.9,-1.4377441560154853e6
349.95,-1.4098028945864695e6
350,-1.3787326988203828e6
350.05,-1.34460252630184e6
350.1,-1.3074881259664772e6
350.15,-1.2674718699828624e6
350.2,-1.224642570934519e6
350.25,-1.1790952847082375e6
350.3,-1.1309310995259613e6
350.35,-1.0802569115881545e6
350.4,-1.027185187827139e6
350.45,-971833.7162963101
350.5,-914325.3447502241
350.55,-854787.7079945653
350.6,-793352.9446116167
350.65,-730157.4036907344
350.7,-665341.3422128626
350.75,-599048.6137629508
350.8,-531426.3492591872
350.85,-462624.630408858
350.9,-392796.1566151959
350.95,-322095.9060741466
351,-250680.7918139672
351.05,-178709.31344064613
351.1,-106341.20536162247
351.15,-33737.08226939698
351.2,38941.91732909334
351.25,111534.4887447858
351.3,183879.51910841768
351.35,255816.44494672312
351.4,327185.6085384226
351.45,397828.612261278
351.5,467588.6701411693
351.55,536310.9558252116
351.6,603842.9462052274
351.65,670034.759929303
351.7,734739.4900509854
351.75,797813.5300754561
351.8,859116.8926822409
351.85,918513.5204146738
351.9,975871.5876474645
351.95,1.0310637931624311e6
352,1.083967642681952e6
352.05,1.1344657207348426e6
352.1,1.1824459512492814e6
352.15,1.2278018462960632e6
352.2,1.2704327424294036e6
352.25,1.3102440241003316e6
352.3,1.3471473336478581e6
352.35,1.3810607674009847e6
352.4,1.411909057456872e6
352.45,1.4396237387312716e6
352.5,1.4641433009107437e6
352.55,1.4854133249695296e6
352.6,1.5033866039477903e6
352.65,1.5180232477233075e6
352.7,1.5292907715441845e6
352.75,1.5371641681258555e6
352.8,1.5416259631525625e6
352.85,1.5426662540601126e6
352.9,1.5402827320137406e6
352.95,1.534480687032353e6
353,1.5252729962478078e6
353.05,1.5126800953252586e6
353.1,1.4967299331079144e6
353.15,1.4774579095871428e6
353.2,1.4549067973351276e6
353.25,1.4291266465750341e6
353.3,1.400174674098826e6
353.35,1.3681151362796132e6
353.4,1.333019186460293e6
353.45,1.2949647170347953e6
353.5,1.25403618657279e6
353.55,1.2103244323713782e6
353.6,1.1639264688495118e6
353.65,1.1149452722330708e6
353.7,1.063489552007889e6
353.75,1.0096735096489027e6
353.8,953616.5851597943
353.85,895443.1919861219
353.9,835282.4408910295
353.95,773267.8534046285
354,709537.0654851304
354.05,644231.5220475767
354.1,577496.1630392807
354.15,509479.1017584431
354.2,440331.29612897197
354.25,370206.2136635436
354.3,299259.4908552159
354.35,227648.58775599283
354.4,155532.4385080867
354.45,83071.09860312683
354.5,10425.38965359198
354.55,-62243.45753740416
354.6,-134774.1608131802
354.65,-207005.74461540443
354.7,-278777.8972555406
354.75,-349931.3267121107
354.8,-420308.1141657664
354.85,-489752.06448613934
354.9,-558109.0528935366
354.95,-625227.3670252485
355,-690958.0436477218
355.05,-755155.1992676872
355.1,-817676.3539077435
355.15,-878382.7473281436
355.2,-937139.6469932448
355.25,-993816.6470984393
355.3,-1.0482879579943132e6
355.35,-1.1004326853659928e6
355.4,-1.1501350985473837e6
355.45,-1.1972848873755073e6
355.5,-1.2417774070139094e6
355.55,-1.2835139102029253e6
355.6,-1.3224017664207297e6
355.65,-1.3583546674683446e6
355.7,-1.3912928190235174e6
355.75,-1.421143117736936e6
355.8,-1.4478393134789015e6
355.85,-1.4713221563756566e6
355.9,-1.4915395283092826e6
355.95,-1.5084465585893802e6
356,-1.5220057235395815e6
356.05,-1.5321869297780453e6
356.1,-1.538967581007151e6
356.15,-1.5423326281639822e6
356.2,-1.5422746028204171e6
356.25,-1.5387936337586294e6
356.3,-1.531897446685298e6
356.35,-1.5216013470850321e6
356.4,-1.5079281862512545e6
356.45,-1.4909083105696521e6
356.5,-1.470579494167132e6
356.55,-1.446986855075383e6
356.6,-1.4201827550953638e6
356.65,-1.390226683584935e6
356.7,-1.3571851254271308e6
356.75,-1.3211314134732059e6
356.8,-1.282145565786498e6
356.85,-1.2403141080493939e6
356.9,-1.1957298815271978e6
356.95,-1.1484918370148328e6
357,-1.0987048152245854e6
357.05,-1.046479314100848e6
357.1,-991931.2435800002
357.15,-935181.6683382653
357.2,-876356.5390990229
357.25,-815586.4130965925
357.3,-753006.1643155913
357.35,-688754.6841500546
357.4,-622974.5731458911
357.45,-555811.8245115785
357.5,-487415.50009916065
357.55,-417937.3995742545
357.6,-347531.72351003345
357.65,-276354.73115261586
357.7,-204564.3936170647
357.75,-132320.04328446958
357.8,-59782.02017782542
357.85,12888.683898897638
357.9,85530.78266782264
357.95,157983.0533383163
358,230084.69442636016
358.05,301675.6826396576
358.1,372597.1280356062
358.15,442691.6266630385
358.2,511803.60990722233
358.25,579779.6897602127
358.3,646468.9992524717
358.35,711723.5272888409
358.4,775398.4471461567
358.45,837352.43790374
358.5,897447.9980926669
358.55,955551.7508681248
358.6,1.0115347400278887e6
358.65,1.0652727162192045e6
358.7,1.1166464126996272e6
358.75,1.1655418100387447e6
358.8,1.2118503891745508e6
358.85,1.255469372262172e6
358.9,1.2963019507799323e6
358.95,1.334257500387829e6
359,1.3692517820599822e6
359.05,1.401207129045993e6
359.1,1.4300526192454593e6
359.15,1.4557242326133212e6
359.2,1.4781649932469984e6
359.25,1.497325095839054e6
359.3,1.5131620162159798e6
359.35,1.5256406057168173e6
359.4,1.5347331692025287e6
359.45,1.540419526522982e6
359.5,1.5426870573049583e6
359.55,1.5415307289620286e6
359.6,1.5369531078639065e6
359.65,1.5289643536406413e6
359.7,1.5175821966341615e6
359.75,1.5028318985473868e6
359.8,1.484746196378051e6
359.85,1.463365229761833e6
359.9,1.438736451885865e6
359.95,1.4109145241705643e6
360,1.3799611949534642e6
360.05,1.345945162444085e6
360.1,1.3089419222542872e6
360.15,1.269033599842408e6
360.2,1.2263087682428393e6
360.25,1.1808622514859983e6
360.3,1.1327949141447954e6
360.35,1.082213437474374e6
360.4,1.0292300826424989e6
360.45,973962.4415754491
360.5,916533.1759733917
360.55,857069.7450732797
360.6,795704.122763985
360.65,732572.5046822911
360.7,667815.0059379867
360.75,601575.3501411511
360.8,534000.5504198567
360.85,465240.58313745173
360.9,395448.05503321305
360.95,324777.86452476913
361,253386.8579247614
361.05,181433.481334333
361.1,109077.42898559777
361.15,36479.28881441605
361.2,-36199.81395084514
361.25,-108798.57439215374
361.3,-181155.86590424523
361.35,-253111.09780130643
361.4,-324504.57173335983
361.45,-395177.83612349094
361.5,-464974.0378366733
361.55,-533738.2703019415
361.6,-601317.9173139033
361.65,-667562.991750914
361.7,-732326.4684590222
361.75,-795464.6105604945
361.8,-856837.2884658974
361.85,-916308.2908793164
361.9,-973745.6271073559
361.95,-1.0290218200012255e6
362,-1.0820141888806543e6
362.05,-1.1326051218134733e6
362.1,-1.1806823366445692e6
